,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec,flood,10days_june,increased Rainfall
3131,COASTAL ANDHRA PRADESH,1950,0.0,17.2,31.0,7.0,52.8,97.8,221.8,132.3,192.5,130.1,103.2,0.3,986.0,17.2,90.7,644.4,233.6,0,32.6,45.0
3132,COASTAL ANDHRA PRADESH,1951,1.2,0.0,27.9,46.1,75.4,133.7,285.2,186.5,174.1,89.7,74.2,2.2,1096.1,1.2,149.4,779.4,166.1,0,44.56666666666666,58.29999999999998
3133,COASTAL ANDHRA PRADESH,1952,0.0,17.4,12.2,28.8,94.2,87.4,130.1,128.8,130.2,251.8,0.0,35.7,916.7,17.4,135.2,476.5,287.5,0,29.133333333333336,6.799999999999997
3134,COASTAL ANDHRA PRADESH,1953,13.2,0.6,0.0,21.5,43.4,136.7,149.6,190.6,183.7,234.8,15.6,0.3,990.0,13.8,64.9,660.6,250.7,0,45.56666666666666,93.29999999999998
3135,COASTAL ANDHRA PRADESH,1954,0.3,0.0,9.0,8.0,37.5,129.7,218.5,205.7,266.5,263.0,0.0,15.3,1153.5,0.3,54.5,820.4,278.4,0,43.23333333333333,92.19999999999999
3136,COASTAL ANDHRA PRADESH,1955,5.1,0.3,18.6,14.2,250.1,118.8,128.9,263.6,177.0,325.9,76.2,0.3,1378.9,5.4,282.9,688.2,402.4,0,39.6,131.3
3137,COASTAL ANDHRA PRADESH,1956,4.2,3.2,0.5,28.6,89.1,210.1,305.2,163.7,209.3,331.1,60.9,2.7,1408.5,7.5,118.1,888.3,394.7,0,70.03333333333333,121.0
3138,COASTAL ANDHRA PRADESH,1957,0.7,1.8,21.2,14.3,28.3,152.6,149.5,298.1,198.8,125.5,26.9,0.0,1017.6,2.5,63.7,799.0,152.4,0,50.86666666666667,124.3
3139,COASTAL ANDHRA PRADESH,1958,7.4,1.8,10.7,17.5,40.9,108.5,281.4,245.6,215.9,527.2,148.4,0.1,1605.3,9.2,69.1,851.3,675.7,0,36.166666666666664,67.6
3140,COASTAL ANDHRA PRADESH,1959,5.8,10.7,0.0,14.7,11.5,178.8,272.3,230.9,161.1,227.3,2.6,5.0,1120.7,16.4,26.3,843.1,234.9,0,59.6,167.3
3141,COASTAL ANDHRA PRADESH,1960,1.4,0.2,25.1,1.3,18.3,167.8,196.4,92.5,287.3,108.8,24.3,20.3,943.6,1.6,44.7,743.9,153.4,0,55.93333333333334,149.5
3142,COASTAL ANDHRA PRADESH,1961,9.6,28.4,2.3,9.0,44.4,138.6,199.8,172.9,181.2,282.3,48.7,2.1,1119.2,37.9,55.7,692.5,333.2,0,46.199999999999996,94.19999999999999
3143,COASTAL ANDHRA PRADESH,1962,3.7,8.7,0.9,34.6,69.6,121.1,231.3,179.1,288.1,357.6,35.8,15.0,1345.5,12.3,105.1,819.6,408.5,0,40.36666666666667,51.5
3144,COASTAL ANDHRA PRADESH,1963,0.0,0.0,7.0,50.2,23.5,126.6,137.4,176.1,131.3,371.7,0.1,0.0,1023.9,0.0,80.7,571.4,371.8,0,42.199999999999996,103.1
3145,COASTAL ANDHRA PRADESH,1964,0.7,11.2,1.1,6.0,33.5,116.9,170.1,226.4,353.6,76.2,64.6,0.7,1061.0,11.9,40.6,867.0,141.5,0,38.96666666666667,83.4
3146,COASTAL ANDHRA PRADESH,1965,1.4,1.2,7.1,35.4,36.7,52.0,166.3,157.5,208.1,61.3,25.0,2.3,754.2,2.6,79.2,583.9,88.6,0,17.333333333333332,15.299999999999997
